ID;NAME;STARS;LATITUDE;LONGITUDE;DESTINATION
1656479;Unit Santa Rosa;3;-36,625,330;-64,281,250;Santa Rosa
1656479;Unit Santa Rosa;3;-36,625,329;-64,281,249;Santa Rosa
1656750;Ushuaia Flat III;3;-54,801,290;-68,319,450;Ushuaia
1657801;Departamento Centrico Laprida;2;-31,422,500;-64,193,750;Córdoba
1660401;Passaros Suite Hotel;2;-25,603,910;-54,566,900;Iguazú
1660990;Rincon Secreto;2;-34,616,090;-68,344,520;San Rafael
1660990;Rincon Secreto;2;-34,616,090;-68,344,515;San Rafael
1661498;Tres Cerritos Apartment;3;-24,774,260;-65,399,390;Salta
1663937;Caseros Apartment;3;-24,789,920;-65,406,220;Salta
1664418;Hostel Guerrero;2;-50,336,440;-72,260,510;El Calafate
1665833;Ushuaia Flat IV;3;-54,800,900;-68,319,410;Ushuaia
1667150;Mariaflorales;3;-34,643,330;-68,399,730;San Rafael
1668616;Malevo Muraña Hostel;2;-34,587,370;-58,429,180;Ciudad de Buenos Aires
1668711;Casa en Portezuelo Centro;3;-24,794,070;-65,397,420;Salta
1668715;Hostal Yatasto;2;-24,786,060;-65,406,480;Salta
1669591;Hotel Bristol;1;-31,430,620;-64,496,790;Villa Carlos Paz
1669591;Hotel Bristol;1;-31,430,610;-64,496,670;Villa Carlos Paz
1670726;9 de Julio Park Suites;3;-26,823,770;-65,193,420;San Miguel de Tucuman
1672128;Luxury Loft Puerto Madero by BueHomes;3;-34,616,930;-58,361,120;Ciudad de Buenos Aires
1672928;Calfuco Wine Hotel & Spa;5;-40,834,720;-71,557,370;Villa la Angostura
1672928;Calfuco Wine Hotel & Spa;5;-40,827,742;-71,570,669;Villa la Angostura
1672928;Calfuco Wine Hotel & Spa;4;-40,819,610;-71,576,680;Villa la Angostura
1674514;Hostal La Linda;2;-24,797,040;-65,410,470;Salta
1674873;Casa En Tres Cerritos;3;-24,773,420;-65,392,340;Salta
1674937;Hosteria Ruphay;3;-37,318,670;-59,081,780;Tandil
1675134;Apart Laboulaye;2;-25,603,130;-54,572,310;Iguazú
1675202;Iskay Huasi;2;-24,784,670;-65,421,550;Salta
1676769;Art Factory On Tap;2;-34,605,930;-58,378,280;Ciudad de Buenos Aires
1677215;Best Department;3;-34,626,540;-68,355,280;San Rafael
1677815;La Casa de Gugú;3;-31,419,250;-64,190,200;Córdoba
1678052;Arcanos Casa de Montaña;3;-40,794,670;-71,597,480;Villa la Angostura
1681224;Caseros 248 Hotel;4;-31,417,250;-64,188,330;Córdoba
1681224;Caseros 248 Hotel;3;-31,417,210;-64,188,320;Córdoba
1681225;Gbh;2;-31,343,440;-64,219,080;Córdoba
1681225;GBH HOTEL;2;-31,343,440;-64,219,080;Córdoba
1681374;El Rinconcito;2;-25,598,190;-54,566,690;Iguazú
1682614;Las Rejas Hostel;2;-24,786,540;-65,410,050;Salta
1685020;Riberas del Parana;3;-25,620,070;-54,591,520;Iguazú
1686625;Juana Banana Hotel Boutique;2;-32,884,540;-68,860,660;Mendoza
1689586;Samsara Hotel Salta;3;-24,792,830;-65,408,880;Salta
1689586;Samsara Hotel Salta;3;-24,792,540;-65,408,910;Salta
1691549;Meridiano 68 Apartment;2;-54,800,380;-68,310,390;Ushuaia
1693721;Selina Palermo;3;-34,586,440;-58,423,900;Ciudad de Buenos Aires
1693721;Selina Palermo;3;-34,584,575;-58,426,496;Ciudad de Buenos Aires
1693721;Selina Palermo;2;-34,584,568;-58,426,482;Ciudad de Buenos Aires
1693913;Carat Apart Boutique;3;-32,954,980;-60,646,820;Rosario
1693913;Carat Apart Boutique;4;-32,954,970;-60,646,750;Rosario
1694347;Senderos;3;-37,242,040;-56,957,430;Villa Gesell
1695370;Tupa Lodge;3;-25,637,982;-54,588,642;Iguazú
1696394;Moderno Departamento Céntrico en SMA;3;-40,153,650;-71,344,400;San Martin de los Andes
1696394;Moderno Departamento Céntrico en SMA;3;-40,153,630;-71,344,430;San Martin de los Andes
1699716;Palladio Hotel Buenos Aires - MGallery;5;-34,598,330;-58,393,430;Ciudad de Buenos Aires
1699716;Palladio Hotel Buenos Aires - MGallery;5;-34,598,326;-58,393,140;Ciudad de Buenos Aires
1699716;Palladio Hotel Buenos Aires - MGallery by Sofitel;5;-34,598,310;-58,393,110;Ciudad de Buenos Aires
1699716;Palladio Hotel Buenos Aires Mgallery;5;-34,598,325;-58,393,428;Ciudad de Buenos Aires
1702536;Paseo Salta;3;-24,792,710;-65,410,060;Salta
1704044;Alojamiento El Recoletto;2;-38,955,470;-68,050,660;Neuquen
1707465;Z Apart Iguazu;2;-25,607,210;-54,573,240;Iguazú
1707465;Z Apart Iguazu;2;-25,607,180;-54,573,170;Iguazú
1707635;A Hotel Decosuites;3;-32,364,570;-64,994,150;Merlo, San Luis
1707936;Hotel Ischigualasto;4;-31,542,090;-68,537,740;San Juan
1708720;Howard Johnson Plaza Buenos Aires;3;-34,615,550;-58,381,618;Ciudad de Buenos Aires
1708720;Howard Johnson Plaza by Wyndham Buenos Aires;4;-34,615,550;-58,381,618;Ciudad de Buenos Aires
1710813;Hosteria Angelina;3;-42,914,530;-71,325,500;Esquel
1714137;Cabañas Diquecito;2;-31,351,660;-64,364,380;Villa Carlos Paz
1714912;Brisas de Villa Gesell;3;-37,290,380;-56,999,730;Villa Gesell
1714912;Brisas de Villa Gesell;3;-37,290,300;-57,000,010;Villa Gesell
1719861;Amplio departamento en Barrio Cerrado;3;-41,163,508;-71,362,712;Bariloche
1721476;Patagonia Austral Suites;3;-50,352,740;-72,259,220;El Calafate
1723775;EspacioZenDeros;3;-30,870,800;-64,515,550;Capilla del Monte
1724928;Sayta Hostal;2;-24,788,720;-65,416,310;Salta
1725538;Estudio con Vista al Lago en Bariloche;3;-41,133,630;-71,316,050;Bariloche
1725548;Fuente Mayor Hotel Ciudad de Mendoza;3;-32,888,090;-68,846,270;Mendoza
1726911;Ciudad Prado Hotel;4;-31,440,320;-64,202,790;Córdoba
1727533;Olmos Suites;3;-31,416,300;-64,188,870;Córdoba
1729120;Roos Departamentos;3;-34,560,780;-58,475,400;Ciudad de Buenos Aires
1729414;Apart. Deluxe Alto Villa Sol Gama;3;-31,392,200;-64,263,240;Córdoba
1732633;Trip Bariloche Select Hostel;2;-41,136,470;-71,312,280;Bariloche
1732633;Trip Bariloche Select Hostel;2;-41,136,290;-71,312,150;Bariloche
1736332;Keuken Hotel;2;-50,340,456;-72,253,786;El Calafate
1736838;Garden Stone Hostel;2;-25,594,480;-54,571,230;Iguazú
1739950;Arc Abasto Studios;3;-34,602,670;-58,409,650;Ciudad de Buenos Aires
1739950;Arc Abasto Studios;3;-34,602,666;-58,409,646;Ciudad de Buenos Aires
1741114;Posada del Cipres;3;-40,772,812;-71,652,359;Villa la Angostura
1741114;Posada del Cipres;3;-40,764,870;-71,648,030;Villa la Angostura
1742020;Suites del Bosque;5;-37,108,730;-56,875,650;Pinamar
1742448;Cabañas del Lacar;3;-40,163,062;-71,356,611;San Martin de los Andes
1742792;Las Golondrinas - UF 319;3;-40,160,821;-71,351,960;San Martin de los Andes
1743267;Santa Fe Apartment;3;-24,797,200;-65,404,750;Salta
1743423;Las Moras Cabañas Boutique;3;-25,614,510;-54,563,200;Iguazú
1743423;Las Moras Cabañas Boutique;3;-25,614,266;-54,563,359;Iguazú
1743423;Las Moras Cabañas Boutique;3;-25,614,180;-54,563,370;Iguazú
1745338;Cala Hotel Boutique;3;-33,292,770;-66,259,410;San Luis
1745593;Hotel Quito;3;-34,612,300;-58,404,740;Ciudad de Buenos Aires
1748500;Apart Agustina;3;-37,259,810;-56,969,100;Villa Gesell
1748500;Apart Agustina;3;-37,259,570;-56,969,000;Villa Gesell
1748500;Apart Agustina;3;-37,259,568;-56,969,007;Villa Gesell
1753684;Los Lagos Hotel;2;-50,335,750;-72,266,680;El Calafate
1753915;Oshovia Hostel;2;-54,818,470;-68,333,640;Ushuaia
1759192;Modern&New Apart in Palermo by BueHomes;3;-34,598,020;-58,430,140;Ciudad de Buenos Aires
1761294;T. Design Hotel;3;-37,333,400;-59,133,990;Tandil
1768478;Hotel Val Garden;3;-41,133,890;-71,305,720;Bariloche
1768478;Hotel Val Garden;2;-41,133,840;-71,305,590;Bariloche
1768478;Val Garden Hotel;3;-41,133,935;-71,305,745;Bariloche
1768909;Hotel Urbano Posadas;4;-27,366,590;-55,897,090;Posadas
1768909;Hotel Urbano Posadas;4;-27,366,536;-55,897,810;Posadas
1770829;Kalton Hotel;3;-34,615,434;-68,331,447;San Rafael
1773652;Ramada by Wyndham Buenos Aires Centro;4;-34,597,689;-58,379,213;Ciudad de Buenos Aires
1773652;Ramada by Wyndham Buenos Aires Centro;4;-34,597,663;-58,379,030;Ciudad de Buenos Aires
1773652;Ramada by Wyndham Buenos Aires Centro;4;-34,597,630;-58,379,210;Ciudad de Buenos Aires
1776486;Hotel Entre Rios;2;-31,420,450;-64,177,420;Córdoba
1779439;Mirador del Bosque Aparts;3;-49,331,560;-72,886,180;El Chalten
1779452;Hotel Entre Rios;2;-31,420,450;-64,177,420;Córdoba
1779452;Hotel Entre Rios;2;-31,420,450;-64,177,410;Córdoba
1783342;ARC Callao Studios & Suites;3;-34,600,667;-58,393,080;Ciudad de Buenos Aires
1784441;Ambay Suites & Dorms;2;-25,602,500;-54,569,550;Iguazú
1787129;Hosteria Villa del Lago;3;-31,410,807;-64,502,827;Villa Carlos Paz
1788078;Ekos de Saint Exupery;3;-49,328,270;-72,886,640;El Chalten
1789418;Flora Apartments;3;-25,598,381;-54,573,689;Iguazú
1789418;Flora Apartments;3;-25,597,380;-54,573,240;Iguazú
1789478;Hotel Monte Castello;1;-37,268,300;-56,975,250;Villa Gesell
1789956;Top Rentals Palermo;3;-34,577,405;-58,439,240;Ciudad de Buenos Aires
1791386;Hotel Aatrac;3;-38,083,450;-57,540,500;Mar del Plata
1791386;Hotel Aatrac;3;-38,083,450;-57,540,497;Mar del Plata
1791890;Arevalo Apartment by Be Local Argentina;3;-34,580,449;-58,439,993;Ciudad de Buenos Aires
1792013;Hotel Rodeo Ski;3;-41,133,129;-71,314,796;Bariloche
1792571;Los Guindos by Ushuaia Flat- Dpto 1;3;-54,801,220;-68,311,480;Ushuaia
1792816;Alto del Valle;2;-26,066,620;-65,981,800;Cafayate
1794583;Hotel Ausonia;3;-41,132,653;-71,316,395;Bariloche
1794618;Como en Casa 2;3;-32,949,380;-60,636,810;Rosario
1795091;Mundo Vita;3;-34,611,620;-58,390,300;Ciudad de Buenos Aires
1795603;Hotel Sol Bariloche;3;-41,133,425;-71,306,640;Bariloche
1797066;Hotel Alpino;2;-37,992,580;-57,546,950;Mar del Plata
1797066;Hotel Alpino;2;-37,992,540;-57,546,750;Mar del Plata
1799127;Babel Alto;3;-34,588,734;-58,413,746;Ciudad de Buenos Aires
1799167;Hostel House Centro;2;-31,982,730;-64,560,820;Villa General Belgrano
1799224;Umbral del Aconcagua;3;-32,885,563;-68,835,541;Mendoza
1800213;Pueyrredón 22M;3;-31,426,735;-64,190,530;Córdoba
1800276;Hotel La Pedrera;3;-31,408,950;-64,471,770;Villa Carlos Paz
1801752;Babel Belgrano;3;-34,569,401;-58,447,372;Ciudad de Buenos Aires
1803505;Edificio Tower;3;-54,805,291;-68,301,338;Ushuaia
1803505;Edificio Tower;3;-54,805,290;-68,301,340;Ushuaia
1804364;Art Factory Guest House;1;-34,598,390;-58,396,010;Ciudad de Buenos Aires
1804378;Cabañas Las Maras;2;-40,795,200;-71,594,700;Villa la Angostura
1804418;Estrada ASU;3;-31,427,847;-64,187,386;Córdoba
1804432;23W Venezuela Apartment;3;-31,433,432;-64,189,120;Córdoba
1804432;23W Venezuela Apartment;3;-31,433,430;-64,189,120;Córdoba
1804811;Origen de la Bahia - Apart hotel;3;-40,800,453;-71,599,487;Villa la Angostura
1804811;Origen de la Bahia - Apart hotel;3;-40,800,450;-71,598,930;Villa la Angostura
1804891;Origen Hotel - Adults Only;2;-34,626,200;-58,389,900;Ciudad de Buenos Aires
1806550;Quinta Valvanera;3;-24,848,500;-65,515,500;Salta
1806550;Quinta Valvanera;3;-24,848,390;-65,515,530;Salta
1808556;The Point Casa - Edificio Boutique;3;-26,829,831;-65,201,501;San Miguel de Tucuman
1812159;Black Sheep International Hostel;1;-32,916,720;-68,834,580;Mendoza
1812465;Pitanga Hostel;2;-27,369,500;-55,895,900;Posadas
1812492;Hotel Upsala;2;-50,335,090;-72,263,800;El Calafate
1812492;Hotel Upsala;2;-50,334,460;-72,258,500;El Calafate
1814741;Master Hostel Borges;2;-34,583,080;-58,422,010;Ciudad de Buenos Aires
1815820;Hotel Bariloche City;3;-41,133,490;-71,315,880;Bariloche
1815824;Hotel Bariloche Suites;2;-41,134,890;-71,305,510;Bariloche
1816869;DeptosVip - Mitre;3;-37,995,684;-57,546,745;Mar del Plata
1816869;DeptosVip - Mitre;3;-37,995,610;-57,546,760;Mar del Plata
1817760;Cabañas Merale Excelente Ubicación;3;-25,595,370;-54,573,320;Iguazú
1818645;Pueyrredón WX3;3;-31,426,857;-64,190,009;Córdoba
1819451;COMPLEJO LOS GUINDOS - USHUAIA FLAT;3;-54,800,770;-68,309,460;Ushuaia
1819897;Hostal el Hospedaje;3;-26,072,200;-65,973,500;Cafayate
1820287;Casa Citá;2;-26,834,170;-65,221,070;San Miguel de Tucuman
1820392;Calina Casa de Huéspedes;3;-31,967,560;-64,551,950;Villa General Belgrano
1820392;Hotel Calina - Casa De Huespedes;3;-31,967,500;-64,552,000;Villa General Belgrano
1821477;Palermo Bridge;3;-34,577,860;-58,424,650;Ciudad de Buenos Aires
182170;Cilene del Faro Suites & Spa;4;-54,805,162;-68,298,118;Ushuaia
182170;Cilene del Faro Suites & Spa;4;-54,804,800;-68,298,540;Ushuaia
1821992;Vintage Hostel Boutique;3;-41,132,990;-71,318,020;Bariloche
1822270;Palermo Apartments;3;-34,582,932;-58,423,742;Ciudad de Buenos Aires
1822374;Hospedaje Catamarca Star;3;-28,455,610;-65,725,980;Catamarca
1824003;Como en Casa Hostel;2;-27,370,100;-55,898,200;Posadas
1824291;Cabañas Oyikil;3;-50,334,250;-72,311,170;El Calafate
1824313;Folk Hostel;2;-50,337,962;-72,250,949;El Calafate
182460;Prince ;3;-37,999,549;-57,545,520;Mar del Plata
182460;Prince Hotel;3;-37,999,780;-57,545,710;Mar del Plata
1824786;La Gran Manzana;3;-25,598,220;-54,576,070;Iguazú
1824789;Rent San José de Calasanz CX3;3;-31,416,090;-64,197,655;Córdoba
1824938;Bvd. Illia AX9;3;-31,421,870;-64,181,910;Córdoba
1825479;Sol y Luna;2;-32,438,100;-65,004,600;Merlo, San Luis
1826683;GM Rooms Rental Suites;3;-29,412,230;-66,857,010;La Rioja
1826904;9CX Independencia Apartment;3;-31,425,713;-64,188,300;Córdoba
182877;Rayentray Puerto Madryn;4;-42,784,470;-65,010,230;Puerto Madryn
1829455;Convivir Departamentos;2;-31,338,050;-64,257,370;Córdoba
1830403;Oceana House Mendoza;3;-32,889,460;-68,845,840;Mendoza
1830902;Salta Colonial Hostel;2;-24,786,800;-65,415,000;Salta
1831149;Cabaña Malargue Style;2;-35,473,400;-69,586,820;Malargue
183246;Dos Reyes;4;-38,005,588;-57,545,600;Mar del Plata
183246;Hotel Dos Reyes;4;-38,005,740;-57,545,440;Mar del Plata
183247;King's Hotel;3;-34,603,330;-58,375,550;Ciudad de Buenos Aires
183247;King's Hotel;2;-34,603,210;-58,375,460;Ciudad de Buenos Aires
183248;Gran Hotel Provincial;3;-31,537,090;-68,523,970;San Juan
183249;HR Luxor Buenos Aires;4;-34,605,188;-58,379,163;Ciudad de Buenos Aires
183249;HR Luxor Buenos Aires;4;-34,605,170;-58,379,230;Ciudad de Buenos Aires
183249;HR Luxor Buenos Aires;4;-34,605,144;-58,379,309;Ciudad de Buenos Aires
183251;248 Finisterra Hotel Boutique Argentino;3;-34,572,444;-58,430,687;Ciudad de Buenos Aires
183266;San Remo Palace Hotel;3;-37,252,019;-56,966,689;Villa Gesell
183266;San Remo Palace Hotel;3;-37,251,930;-56,966,790;Villa Gesell
183269;Ritz Hotel Mendoza;3;-32,889,945;-68,848,675;Mendoza
183269;Ritz Hotel Mendoza;3;-32,889,866;-68,848,697;Mendoza
183269;Ritz Hotel Mendoza;3;-32,889,743;-68,848,582;Mendoza
183270;Bohemia Buenos Aires Hotel;3;-34,617,786;-58,374,244;Ciudad de Buenos Aires
183272;Loi Suites Iguazú Hotel;5;-25,598,801;-54,546,578;Iguazú
183272;Loi Suites Iguazú Hotel;5;-25,596,602;-54,545,521;Iguazú
183274;Esplendor by Wyndham Savoy Rosario;4;-32,944,788;-60,636,284;Rosario
183274;Esplendor by Wyndham Savoy Rosario;4;-32,944,200;-60,636,290;Rosario
183275;Greenwich Buenos Aires;2;-34,580,360;-58,433,360;Ciudad de Buenos Aires
183278;Urquiza Apart Hotel & Suites;4;-32,942,190;-60,642,950;Rosario
183278;URQUIZA APART HOTEL & SUITES;3;-32,942,090;-60,642,420;Rosario
1836085;Las Heras by Be Local Argentina;3;-34,582,902;-58,407,464;Ciudad de Buenos Aires
1836828;Hostel Buenos Aires;1;-50,334,936;-72,253,961;El Calafate
1838204;Benita Hostel - Adults Only;2;-34,593,540;-58,412,640;Ciudad de Buenos Aires
1839289;Antiguo Solar Del Lago Bed And Breakfast;1;-41,132,822;-71,312,007;Bariloche
1839642;ORO 2 Apartment by Be Local Argentina;3;-34,577,715;-58,422,785;Ciudad de Buenos Aires
1839673;Residencial Los Rios;2;-25,597,540;-54,572,190;Iguazú
1839677;Hampton by Hilton Bariloche;3;-41,134,200;-71,312,700;Bariloche
1839677;Hampton by Hilton Bariloche;3;-41,133,940;-71,312,310;Bariloche
1839913;Cabañas Casa Bosque;3;-35,454,350;-69,581,170;Malargue
1840682;Quinta Mercedes by Estadia Magica;3;-34,612,790;-68,339,270;San Rafael
1841326;Piso 22 Shopping;3;-31,408,979;-64,209,755;Córdoba
1841553;Drastuh Alojamientos Temporarios;3;-31,410,640;-64,185,710;Córdoba
1841553;Drastuh Alojamientos Temporarios;3;-31,410,429;-64,185,820;Córdoba
1841592;Selina Bariloche;3;-41,138,650;-71,319,710;Bariloche
1841592;Selina Bariloche;3;-41,138,487;-71,318,678;Bariloche
1842928;Posada Alma del Arroyo;3;-32,000,331;-64,562,053;Villa General Belgrano
1846385;Cabanas de Troncos;2;-32,347,830;-65,015,760;Merlo, San Luis
1846896;HOTEL EL NEVADO;2;-35,467,900;-69,586,300;Malargue
1846896;Hotel El Nevado, Malargüe Mendoza;2;-35,467,860;-69,586,350;Malargue
1847193;Uman Hotel - Adults Only;2;-34,613,100;-58,401,000;Ciudad de Buenos Aires
1847406;SATO Hostel;2;-34,588,980;-58,427,440;Ciudad de Buenos Aires
1847689;Keoken Boutique;2;-50,348,700;-72,274,300;El Calafate
1848503;El Fresno;3;-32,946,120;-68,839,600;Mendoza
1850414;Casa Cactus Cafayate;2;-26,067,400;-65,974,600;Cafayate
1850419;Hostel Arrayan;2;-41,137,600;-71,292,800;Bariloche
1850552;Tu Lugar Mendoza;2;-32,911,600;-68,847,100;Mendoza
1852506;Sacha Mistol Residence;3;-31,428,800;-64,192,300;Córdoba
1853911;Hotel Colonial Gesell;3;-37,256,360;-56,972,350;Villa Gesell
1853911;HOTEL COLONIAL GESELL;2;-37,256,040;-56,972,750;Villa Gesell
1854922;El Cortijo Hostel;2;-31,456,870;-64,506,870;Villa Carlos Paz
1857318;Amaike Hotel Golf & Spa;4;-37,367,500;-59,094,400;Tandil
1858811;Cabañas Bahía Marina;3;-50,334,300;-72,302,320;El Calafate
1858811;Cabañas Bahía Marina;3;-50,334,297;-72,302,322;El Calafate
1859492;Plaza Apartamentos;3;-34,582,040;-58,467,410;Ciudad de Buenos Aires
1859538;O2 Hotel Gesell;2;-37,260,230;-56,969,760;Villa Gesell
1859568;San Rafael Group Hotel;2;-34,619,020;-68,329,620;San Rafael
1859568;San Rafael Group Hotel;2;-34,619,010;-68,329,530;San Rafael
1859913;Grand Hotel;3;-27,496,246;-64,856,156;Termas, Santiago del Estero
1859913;Grand Hotel;3;-27,495,760;-64,856,160;Termas, Santiago del Estero
1860138;Guaminí Misión Hotel;3;-25,605,736;-54,591,550;Iguazú
1860858;Edificio Bellini Esmeralda;3;-34,597,390;-58,378,420;Ciudad de Buenos Aires
1861978;Complejo Don Gregorio;3;-32,347,980;-65,005,960;Merlo, San Luis
1862095;Urbana Suites & Studios 440;3;-41,133,850;-71,315,210;Bariloche
1862200;Cozy apt in the heart of Mendoza;2;-32,889,070;-68,840,200;Mendoza
1863262;Bla Guesthouse;2;-50,335,090;-72,263,800;El Calafate
1865723;Un lugar en la montaña;2;-41,148,772;-71,413,027;Bariloche
1866650;Aires de Cataratas;3;-25,597,968;-54,568,571;Iguazú
1867859;Hostal Atix;3;-28,469,230;-65,773,120;Catamarca
1867859;Hostal Atix;2;-28,469,220;-65,773,090;Catamarca
1867875;Hotel Sienna;1;-32,886,830;-68,829,990;Mendoza
1867875;Hotel Sienna;2;-32,886,800;-68,830,000;Mendoza
1868760;Comfortable Apart in Retiro 4pax;3;-34,596,370;-58,374,160;Ciudad de Buenos Aires
1869491;Dallas Hotel - Adults Only;2;-34,607,600;-58,409,200;Ciudad de Buenos Aires
1869932;Hotel Hermitage Tandil;3;-37,335,215;-59,136,064;Tandil
1871528;Maitei Posadas;3;-27,396,012;-55,961,440;Posadas
1871528;Maitei Posadas Hotel & Resort;4;-27,396,110;-55,960,880;Posadas
187429;Hosteria Foike;3;-54,807,940;-68,321,610;Ushuaia
187429;Hosteria Foike;3;-54,807,911;-68,321,574;Ushuaia
187430;Patagonia Villa;3;-54,795,840;-68,291,090;Ushuaia
187430;Patagonia Villa;3;-54,795,430;-68,292,880;Ushuaia
187430;Patagonia Villa;3;-54,795,132;-68,291,804;Ushuaia
187545;Hotel Solans Riviera;4;-32,943,132;-60,642,636;Rosario
187545;Hotel Solans Riviera;3;-32,941,909;-60,642,666;Rosario
1876620;Avellaneda Aparts & Suites;3;-34,629,530;-58,484,740;Ciudad de Buenos Aires
1877153;Plan Rokama Bis 1579;3;-32,881,332;-68,860,075;Mendoza
1877720;Caminito del Iguazu;2;-25,601,900;-54,586,000;Iguazú
1878456;Merlo Centro Aparts;3;-32,347,310;-65,010,660;Merlo, San Luis
1878659;Paraiso Patagonico Bungalows and Apart;3;-50,345,400;-72,246,300;El Calafate
1878675;El Nevado;2;-32,895,517;-68,828,648;Mendoza
1878675;Hotel El Nevado;1;-32,895,700;-68,828,770;Mendoza
1879559;Hotel Tandil;1;-42,774,600;-65,039,300;Puerto Madryn
188021;Howard Johnson Hotel Boutique Recoleta;3;-34,592,246;-58,395,437;Ciudad de Buenos Aires
1884909;Atenea;3;-31,413,000;-64,502,720;Villa Carlos Paz
1888502;Departamentos Olympus;3;-24,784,010;-65,407,870;Salta
1889371;Hotel Yanco;2;-42,769,940;-65,030,720;Puerto Madryn
1890294;Hotel Gladiador;4;-36,694,440;-56,676,570;San Bernardo
1890555;Hotel Jardin del Lago;2;-31,419,980;-64,493,220;Villa Carlos Paz
189406;Mansión Vitraux Boutique Hotel;4;-34,619,493;-58,371,089;Ciudad de Buenos Aires
189408;Hosteria Senderos;3;-49,332,990;-72,883,600;El Chalten
189408;Hostería Senderos;3;-49,333,091;-72,883,410;El Chalten
189408;Hostería Senderos;3;-49,333,090;-72,883,410;El Chalten
1894654;Hotel Andora;1;-37,992,490;-57,548,380;Mar del Plata
1894745;Nuevo Hotel City;2;-32,884,930;-68,839,090;Mendoza
1903426;Hotel Riviera;2;-31,419,200;-64,176,460;Córdoba
1903465;Hotel Suizo;3;-38,953,010;-68,061,610;Neuquen
1905863;770Hotel;3;-37,988,920;-57,546,660;Mar del Plata
1909815;Rancho Grande Hotel;3;-31,980,320;-64,560,320;Villa General Belgrano
1913845;Hotel Positano;2;-37,992,810;-57,553,420;Mar del Plata
1920521;Hotel La Palmera;2;-37,286,080;-56,995,700;Villa Gesell
1921870;Hotel Garden;3;-26,831,780;-65,207,130;San Miguel de Tucuman
1928331;Departamentos Belgrano;3;-24,787,450;-65,411,780;Salta
1929476;Hotel Arcoiris;3;-37,259,810;-56,969,100;Villa Gesell
1930118;Lusso Apart Hotel;4;-31,403,750;-64,487,470;Villa Carlos Paz
1931496;Hotel Castilla;3;-37,254,230;-56,964,600;Villa Gesell
1932963;Hotel Isella;3;-24,766,280;-65,401,700;Salta
1942706;Deptos La Paz;2;-25,619,200;-54,567,200;Iguazú
1947087;HOTEL ALIMAR;2;-38,106,470;-57,574,050;Mar del Plata
